ENSEMBL_gene,HGNC_symbol,a,b,HGNC_symbol_unique
ENSMUSG00000114876,Gm48026,2,349,Gm48026-114876
ENSMUSG00000114792,Gm6416,2,1620,Gm6416-114792
ENSMUSG00000114964,Gm18945,2,1090,Gm18945-114964
ENSMUSG00000021728,Emb,9,6906,Emb-21728
ENSMUSG00000091423,Gm17509,3,2375,Gm17509-91423
ENSMUSG00000114540,Gm6421,2,409,Gm6421-114540
ENSMUSG00000114358,Gm5200,2,1240,Gm5200-114358
ENSMUSG00000021730,Hcn1,9,18120,Hcn1-21730
ENSMUSG00000079048,4933413L06Rik,9,1088,4933413L06Rik-79048
ENSMUSG00000088155,Gm26349,3,130,Gm26349-88155
ENSMUSG00000114713,Gm9633,2,625,Gm9633-114713
ENSMUSG00000021731,Mrps30,11,6666,Mrps30-21731
ENSMUSG00000097411,B430218F22Rik,3,1495,B430218F22Rik-97411
ENSMUSG00000114668,Gm47563,2,556,Gm47563-114668
ENSMUSG00000100727,1700003P14Rik,7,1146,1700003P14Rik-100727
ENSMUSG00000114365,Gm9098,2,533,Gm9098-114365
ENSMUSG00000114485,Gm47330,2,526,Gm47330-114485
ENSMUSG00000114831,Gm18361,2,880,Gm18361-114831
ENSMUSG00000114613,Gm10732,2,1301,Gm10732-114613
ENSMUSG00000021732,Fgf10,15,4601,Fgf10-21732
ENSMUSG00000086709,Gm16263,2,502,Gm16263-86709
ENSMUSG00000114868,Gm47335,2,270,Gm47335-114868
ENSMUSG00002075099,Gm55318,1,119,Gm55318-2075099
ENSMUSG00000114736,Gm47336,2,356,Gm47336-114736
ENSMUSG00000025453,Nnt,19,7037,Nnt-25453
ENSMUSG00000116207,Nnt,2,3339,Nnt-116207
ENSMUSG00000025451,Paip1,16,3456,Paip1-25451
ENSMUSG00000062822,4833420G17Rik,9,4882,4833420G17Rik-62822
ENSMUSG00000025450,Gm9752,5,2659,Gm9752-25450
ENSMUSG00000074635,3110070M22Rik,4,1133,3110070M22Rik-74635
ENSMUSG00000074634,Tmem267,13,5419,Tmem267-74634
ENSMUSG00000114945,Gm48265,2,510,Gm48265-114945
ENSMUSG00000074715,Ccl28,4,4844,Ccl28-74715
ENSMUSG00000114301,Gm48300,2,397,Gm48300-114301
ENSMUSG00000099872,1700074H08Rik,2,555,1700074H08Rik-99872
ENSMUSG00000093930,Hmgcs1,3,4594,Hmgcs1-93930
ENSMUSG00000114934,Gm48342,2,1899,Gm48342-114934
ENSMUSG00000095930,Nim1k,2,8466,Nim1k-95930
ENSMUSG00000114369,Gm41077,3,1465,Gm41077-114369
ENSMUSG00000094870,Zfp131,9,4614,Zfp131-94870
ENSMUSG00000120975,Gm56589,1,455,Gm56589-120975
ENSMUSG00000118853,Gm23308,2,107,Gm23308-118853
ENSMUSG00000094237,Tcstv7a,3,885,Tcstv7a-94237
ENSMUSG00000095514,Tcstv6a,3,724,Tcstv6a-95514
ENSMUSG00000103877,Gm21358,3,1659,Gm21358-103877
ENSMUSG00000104162,Gm37619,2,724,Gm37619-104162
ENSMUSG00000096284,Tcstv1a,3,1398,Tcstv1a-96284
ENSMUSG00000096175,Tcstv2b,4,1374,Tcstv2b-96175
ENSMUSG00000101579,Gm21181,2,330,Gm21181-101579
ENSMUSG00000078537,Tcstv5a,4,925,Tcstv5a-78537
ENSMUSG00000114951,Gm20784,2,1246,Gm20784-114951
ENSMUSG00000121568,Gm41080,1,583,Gm41080-121568
ENSMUSG00000114608,Gm36161,4,1659,Gm36161-114608
ENSMUSG00000114871,Gm21370,2,709,Gm21370-114871
ENSMUSG00000119661,Gm22108,1,106,Gm22108-119661
ENSMUSG00000095029,Anxa2r2,3,953,Anxa2r2-95029
ENSMUSG00000095609,Anxa2r1,4,4572,Anxa2r1-95609
ENSMUSG00000119755,Gm24798,1,106,Gm24798-119755
ENSMUSG00000114375,Gm31544,2,441,Gm31544-114375
ENSMUSG00000121569,Gm41081,1,583,Gm41081-121569
ENSMUSG00000114940,Gm21378,2,1246,Gm21378-114940
ENSMUSG00000096323,Tcstv2c,3,1427,Tcstv2c-96323
ENSMUSG00000114798,Gm20769,2,330,Gm20769-114798
ENSMUSG00000095653,Tcstv1b,4,894,Tcstv1b-95653
ENSMUSG00000114398,Gm20763,2,1858,Gm20763-114398
ENSMUSG00000094027,Tcstv6b,3,830,Tcstv6b-94027
ENSMUSG00000063846,Tcstv7b,10,886,Tcstv7b-63846
ENSMUSG00000095071,Tcstv2a,3,1404,Tcstv2a-95071
ENSMUSG00000094796,Tcstv4,3,1595,Tcstv4-94796
ENSMUSG00000078180,Gm20900,5,472,Gm20900-78180
ENSMUSG00000095821,Tcstv3,3,779,Tcstv3-95821
ENSMUSG00000093814,Gm9637,2,873,Gm9637-93814
ENSMUSG00000114252,Gm5630,2,900,Gm5630-114252
ENSMUSG00000114877,Gm33022,2,368,Gm33022-114877
ENSMUSG00000114919,Gm6122,2,679,Gm6122-114919
ENSMUSG00000114304,Gm48099,2,486,Gm48099-114304
ENSMUSG00000114906,Gm48098,2,282,Gm48098-114906
ENSMUSG00000091557,Gm8584,3,758,Gm8584-91557
ENSMUSG00000091929,Gm8582,3,789,Gm8582-91929
ENSMUSG00000114819,Gm48785,2,496,Gm48785-114819
ENSMUSG00000114445,Gm7089,2,1466,Gm7089-114445
ENSMUSG00000114636,Gm18275,2,1667,Gm18275-114636
ENSMUSG00000114580,Gm48782,2,989,Gm48782-114580
ENSMUSG00000114318,Gm48781,2,242,Gm48781-114318
ENSMUSG00000058317,Ube2e2,13,4628,Ube2e2-58317
ENSMUSG00000083606,Gm15916,4,736,Gm15916-83606
ENSMUSG00000077689,Gm22499,3,135,Gm22499-77689
ENSMUSG00000114529,Gm4939,2,1325,Gm4939-114529
ENSMUSG00000035129,Gm6781,7,1242,Gm6781-35129
ENSMUSG00000065858,Gm22350,3,156,Gm22350-65858
ENSMUSG00000021774,Ube2e1,14,4457,Ube2e1-21774
ENSMUSG00000021772,Nkiras1,16,5491,Nkiras1-21772
ENSMUSG00000012405,Rpl15,17,2473,Rpl15-12405
ENSMUSG00000114894,Gm7084,2,832,Gm7084-114894
ENSMUSG00000021775,Nr1d2,12,5409,Nr1d2-21775
ENSMUSG00002075936,Gm55650,1,79,Gm55650-2075936
ENSMUSG00000114678,Gm48481,2,515,Gm48481-114678
ENSMUSG00000098079,Gm6773,2,878,Gm6773-98079
ENSMUSG00000114517,Gm19290,2,311,Gm19290-114517
ENSMUSG00002076862,Gm55483,1,63,Gm55483-2076862
ENSMUSG00000021779,Thrb,20,7398,Thrb-21779
ENSMUSG00000114504,Gm48321,2,1743,Gm48321-114504
ENSMUSG00002074873,Gm55487,1,326,Gm55487-2074873
ENSMUSG00000114281,Gm48320,2,474,Gm48320-114281
ENSMUSG00000114769,Gm48312,2,598,Gm48312-114769
ENSMUSG00000114296,Pou5f1-rs6,2,316,Pou5f1-rs6-114296
ENSMUSG00000114202,Gm18078,3,592,Gm18078-114202
ENSMUSG00000114890,Tpi-rs9,2,775,Tpi-rs9-114890
ENSMUSG00000017491,Rarb,10,5265,Rarb-17491
ENSMUSG00000114463,Gm48162,2,436,Gm48162-114463
ENSMUSG00000017485,Top2b,12,14613,Top2b-17485
ENSMUSG00000114243,Gm48163,2,241,Gm48163-114243
ENSMUSG00000021785,Ngly1,9,7555,Ngly1-21785
ENSMUSG00000114253,Gm47798,3,3815,Gm47798-114253
ENSMUSG00000114842,Gm47797,2,327,Gm47797-114842
ENSMUSG00000114419,5430414B19Rik,2,750,5430414B19Rik-114419
ENSMUSG00000021786,Oxsm,14,4125,Oxsm-21786
ENSMUSG00000114907,Gm47794,2,1741,Gm47794-114907
ENSMUSG00000114698,Rpl31-ps3,2,348,Rpl31-ps3-114698
ENSMUSG00000114484,Gm8517,2,1212,Gm8517-114484
ENSMUSG00000114390,1700062C10Rik,2,1659,1700062C10Rik-114390
ENSMUSG00000114765,Gm8514,2,1314,Gm8514-114765
ENSMUSG00000114794,Gm47782,2,813,Gm47782-114794
ENSMUSG00000114513,Gm47780,2,256,Gm47780-114513
ENSMUSG00000114586,Gm31804,2,2917,Gm31804-114586
ENSMUSG00000114941,Gm47779,2,150,Gm47779-114941
ENSMUSG00000114266,Gm10403,2,1711,Gm10403-114266
ENSMUSG00000097547,B230110C06Rik,9,3361,B230110C06Rik-97547
ENSMUSG00000045201,Lrrc3b,7,2026,Lrrc3b-45201
ENSMUSG00000114789,Gm31577,2,4182,Gm31577-114789
ENSMUSG00000114683,Gm47763,2,339,Gm47763-114683
ENSMUSG00000114711,Gm47759,2,2215,Gm47759-114711
ENSMUSG00000114323,Gm47758,2,1184,Gm47758-114323
ENSMUSG00000114946,Gm47756,2,2665,Gm47756-114946
ENSMUSG00000114770,4921522A10Rik,2,736,4921522A10Rik-114770
ENSMUSG00000114197,Gm47743,2,2394,Gm47743-114197
ENSMUSG00000114538,Gm31517,2,4170,Gm31517-114538
ENSMUSG00000114542,Gm18142,2,1363,Gm18142-114542
ENSMUSG00000042567,Nek10,21,11849,Nek10-42567
ENSMUSG00000021733,Slc4a7,12,15201,Slc4a7-21733
ENSMUSG00000114628,Gm19018,2,772,Gm19018-114628
ENSMUSG00000114737,Gm8483,2,1284,Gm8483-114737
ENSMUSG00000114476,Gm21063,2,969,Gm21063-114476
ENSMUSG00000091809,Or2t35,5,3176,Or2t35-91809
ENSMUSG00000114748,Gm6734,2,601,Gm6734-114748
ENSMUSG00000068758,Il3ra,9,2967,Il3ra-68758
ENSMUSG00000114883,Gm48860,2,1104,Gm48860-114883
ENSMUSG00000072707,Or2t1,4,4194,Or2t1-72707
ENSMUSG00000114510,Gm48859,2,429,Gm48859-114510
ENSMUSG00000114768,Gm48857,2,986,Gm48857-114768
ENSMUSG00000114556,Gm3895,2,301,Gm3895-114556
ENSMUSG00000114909,Csnk2a1-ps1,2,1159,Csnk2a1-ps1-114909
ENSMUSG00000052417,Or2t6,7,4874,Or2t6-52417
ENSMUSG00000021737,Psmd6,5,2800,Psmd6-21737
ENSMUSG00000021738,Atxn7,6,7978,Atxn7-21738
ENSMUSG00000053453,Thoc7,10,6561,Thoc7-53453
ENSMUSG00000079357,Gm11100,10,3866,Gm11100-79357
ENSMUSG00000084902,Cdhr18,3,2952,Cdhr18-84902
ENSMUSG00000087796,Gm25964,3,97,Gm25964-87796
ENSMUSG00000114480,Gm3637,2,1078,Gm3637-114480
ENSMUSG00000091818,Rpl19-ps4,4,625,Rpl19-ps4-91818
ENSMUSG00002075708,Gm54793,1,80,Gm54793-2075708
ENSMUSG00000044772,Sntn,3,1240,Sntn-44772
ENSMUSG00000056296,Synpr,18,9439,Synpr-56296
ENSMUSG00000081115,Gm15913,3,331,Gm15913-81115
ENSMUSG00000051729,Gm5087,13,2982,Gm5087-51729
ENSMUSG00000114421,Gm48526,2,740,Gm48526-114421
ENSMUSG00000114561,Gm48515,2,2485,Gm48515-114561
ENSMUSG00000021741,Gm5457,5,333,Gm5457-21741
ENSMUSG00000054423,Cadps,15,15054,Cadps-54423
ENSMUSG00000114626,Gm48266,2,1143,Gm48266-114626
ENSMUSG00000114312,Gm18077,2,489,Gm18077-114312
ENSMUSG00000114453,Gm17805,2,574,Gm17805-114453
ENSMUSG00002076656,Gm54788,1,110,Gm54788-2076656
ENSMUSG00000114624,Gm48267,2,1533,Gm48267-114624
ENSMUSG00000114230,Gm48239,2,3551,Gm48239-114230
ENSMUSG00000021743,Fezf2,7,3047,Fezf2-21743
ENSMUSG00000077158,Gm24578,3,129,Gm24578-77158
ENSMUSG00000114853,D030051J21Rik,2,3095,D030051J21Rik-114853
ENSMUSG00000114378,Gm49355,2,3124,Gm49355-114378
ENSMUSG00000033111,Cep15,17,4621,Cep15-33111
ENSMUSG00000121513,Ptprg,1,10988,Ptprg-121513
ENSMUSG00000114246,Gm48603,2,1138,Gm48603-114246
ENSMUSG00000114267,Gm48600,2,4480,Gm48600-114267
ENSMUSG00000114431,Gm48601,2,3032,Gm48601-114431
ENSMUSG00000114310,Gm48602,2,3369,Gm48602-114310
ENSMUSG00000114849,Gm48595,2,451,Gm48595-114849
ENSMUSG00000114786,Gm48594,2,816,Gm48594-114786
ENSMUSG00000114850,Gm8438,2,627,Gm8438-114850
ENSMUSG00000114216,Gm48592,2,366,Gm48592-114216
ENSMUSG00000097148,Gapdhrt,3,1712,Gapdhrt-97148
ENSMUSG00000119857,Gm25466,1,132,Gm25466-119857
ENSMUSG00000099218,Mir5124b,3,85,Mir5124b-99218
ENSMUSG00000072714,Rpl21-ps4,3,438,Rpl21-ps4-72714
ENSMUSG00000089785,Slc25a5-ps,3,2103,Slc25a5-ps-89785
ENSMUSG00000060579,Fhit,14,1491,Fhit-60579
ENSMUSG00000089833,Fhitos,3,1696,Fhitos-89833
ENSMUSG00000114305,Gm48437,2,1382,Gm48437-114305
ENSMUSG00000065328,Gm22053,4,200,Gm22053-65328
ENSMUSG00000114749,Gm48442,2,2252,Gm48442-114749
ENSMUSG00000114391,Gm48439,2,330,Gm48439-114391
ENSMUSG00000114467,Gm48430,2,1449,Gm48430-114467
ENSMUSG00000114691,Gm48438,2,2448,Gm48438-114691
ENSMUSG00000089686,Mnd1-ps,3,2574,Mnd1-ps-89686
ENSMUSG00000089795,Hmgb3-ps,2,601,Hmgb3-ps-89795
ENSMUSG00000114298,Gm48371,2,457,Gm48371-114298
ENSMUSG00000114615,Gm48370,2,473,Gm48370-114615
ENSMUSG00000114464,Gm18071,2,709,Gm18071-114464
ENSMUSG00000045799,Gm9800,7,336,Gm9800-45799
ENSMUSG00000114764,Gm20241,2,547,Gm20241-114764
ENSMUSG00000097898,4930455B14Rik,9,1427,4930455B14Rik-97898
ENSMUSG00000021747,Cfap20dc,13,3279,Cfap20dc-21747
ENSMUSG00000114533,Gm8416,2,1279,Gm8416-114533
ENSMUSG00000021749,Fam3d,7,1569,Fam3d-21749
ENSMUSG00000114532,2610318M16Rik,2,578,2610318M16Rik-114532
ENSMUSG00000021750,Fam107a,17,3870,Fam107a-21750
ENSMUSG00000021751,Acox2,14,3703,Acox2-21751
ENSMUSG00000021752,Kctd6,15,3054,Kctd6-21752
ENSMUSG00000021748,Pdhb,10,3861,Pdhb-21748
ENSMUSG00000033885,Pxk,16,4042,Pxk-33885
ENSMUSG00000023156,Rpp14,5,2401,Rpp14-23156
ENSMUSG00000025277,Abhd6,15,2226,Abhd6-25277
ENSMUSG00000025279,Dnase1l3,8,5151,Dnase1l3-25279
ENSMUSG00000109649,Gm45521,2,676,Gm45521-109649
ENSMUSG00000025278,Flnb,10,9198,Flnb-25278
ENSMUSG00000049460,Gm8396,8,823,Gm8396-49460
ENSMUSG00000097169,Gm26661,3,603,Gm26661-97169
ENSMUSG00000072723,Gm10044,14,711,Gm10044-72723
ENSMUSG00000121456,Gm62508,1,2618,Gm62508-121456
ENSMUSG00000084775,Gm16741,3,1818,Gm16741-84775
ENSMUSG00000063277,Gm10128,9,1762,Gm10128-63277
ENSMUSG00000114236,Gm47876,2,499,Gm47876-114236
ENSMUSG00000094706,Gm10338,9,984,Gm10338-94706
ENSMUSG00000079364,Gm3558,4,2055,Gm3558-79364
ENSMUSG00000096579,Gm17121,2,847,Gm17121-96579
ENSMUSG00000090585,4933406F09Rik,9,2878,4933406F09Rik-90585
ENSMUSG00000091325,Gm3760,3,804,Gm3760-91325
ENSMUSG00000091617,Gm3752,10,3792,Gm3752-91617
ENSMUSG00000091227,Gm3755,3,792,Gm3755-91227
ENSMUSG00000090618,Gm8379,2,1192,Gm8379-90618
ENSMUSG00000071591,4930521O11Rik,4,2961,4930521O11Rik-71591
ENSMUSG00000091676,Gm8374,3,619,Gm8374-91676
ENSMUSG00000072726,Gm5797,4,997,Gm5797-72726
ENSMUSG00000091472,Gm3739,4,4159,Gm3739-91472
ENSMUSG00000096183,Gm3727,9,804,Gm3727-96183
ENSMUSG00000094242,Gm5456,3,844,Gm5456-94242
ENSMUSG00000072731,Gm16525,7,617,Gm16525-72731
ENSMUSG00000095015,Gm16434,8,2066,Gm16434-95015
ENSMUSG00000090363,Gm3512,9,1861,Gm3512-90363
ENSMUSG00000096869,Gm6676,8,2066,Gm6676-96869
ENSMUSG00000092167,Gm3696,9,1814,Gm3696-92167
ENSMUSG00000114657,Gm47764,2,573,Gm47764-114657
ENSMUSG00000094021,Gm3685,9,2708,Gm3685-94021
ENSMUSG00000093985,Gm10406,8,2012,Gm10406-93985
ENSMUSG00000114611,Gm47749,2,592,Gm47749-114611
ENSMUSG00000091400,Gm6356,3,806,Gm6356-91400
ENSMUSG00000114950,Gm47747,2,681,Gm47747-114950
ENSMUSG00000090691,Gm3667,5,3610,Gm3667-90691
ENSMUSG00000096685,Gm3642,8,1762,Gm3642-96685
ENSMUSG00000097901,Gm26680,8,2874,Gm26680-97901
ENSMUSG00000090404,Gm8362,9,615,Gm8362-90404
ENSMUSG00000091754,Gm3636,9,1746,Gm3636-91754
ENSMUSG00000091814,Gm8050,3,803,Gm8050-91814
ENSMUSG00000096927,Gm3466,2,1192,Gm3466-96927
ENSMUSG00000094590,Gm3629,3,1688,Gm3629-94590
ENSMUSG00000096839,Gm55589,8,1809,Gm55589-96839
ENSMUSG00000093898,Gm33933,4,618,Gm33933-93898
ENSMUSG00000090627,Gm8356,10,882,Gm8356-90627
ENSMUSG00000097447,Gm26630,8,2870,Gm26630-97447
ENSMUSG00000095360,Gm3594,8,1817,Gm3594-95360
ENSMUSG00000096904,Lamtor3l,9,561,Lamtor3l-96904
ENSMUSG00000072738,Gm16440,4,1089,Gm16440-72738
ENSMUSG00000091776,Gm8340,2,1191,Gm8340-91776
ENSMUSG00000121457,Gm63630,1,2496,Gm63630-121457
ENSMUSG00000096828,Gm3618,4,192,Gm3618-96828
ENSMUSG00000094811,Gm21103,8,1819,Gm21103-94811
ENSMUSG00000079396,Gm3411,5,1991,Gm3411-79396
ENSMUSG00000096507,Gm21772,2,478,Gm21772-96507
ENSMUSG00000094460,Gm21560,8,2066,Gm21560-94460
ENSMUSG00000091752,Gm3208,3,427,Gm3208-91752
ENSMUSG00000097199,Gm26991,2,620,Gm26991-97199
ENSMUSG00000079371,Gm3476,10,1819,Gm3476-79371
ENSMUSG00000094634,Gm3468,10,3243,Gm3468-94634
ENSMUSG00000091290,Gm3275,2,487,Gm3275-91290
ENSMUSG00000091882,Gm6337,10,772,Gm6337-91882
ENSMUSG00000091568,Gm8206,10,3684,Gm8206-91568
ENSMUSG00000094737,Gm17045,2,844,Gm17045-94737
ENSMUSG00000093892,Gm3261,2,481,Gm3261-93892
ENSMUSG00000090643,Gm3453,9,1756,Gm3453-90643
ENSMUSG00000091275,Gm3248,3,2057,Gm3248-91275
ENSMUSG00000095991,Gm17048,2,847,Gm17048-95991
ENSMUSG00000090927,Gm17047,2,430,Gm17047-90927
ENSMUSG00000079379,Gm3242,3,485,Gm3242-79379
ENSMUSG00000091613,Gm17046,2,850,Gm17046-91613
ENSMUSG00000090707,Gm8237,10,789,Gm8237-90707
ENSMUSG00000090552,Gm17158,2,493,Gm17158-90552
ENSMUSG00000090512,Gm3424,10,1761,Gm3424-90512
ENSMUSG00000096629,Gm3383,8,1813,Gm3383-96629
ENSMUSG00000097024,Gm26557,2,493,Gm26557-97024
ENSMUSG00000094370,Gm3373,9,2543,Gm3373-94370
ENSMUSG00000107157,Gm3170,2,850,Gm3170-107157
ENSMUSG00000096470,Gm9603,2,2063,Gm9603-96470
ENSMUSG00000090547,Gm8265,2,475,Gm8265-90547
ENSMUSG00000091595,Gm3344,2,603,Gm3344-91595
ENSMUSG00000097349,Gm26731,2,543,Gm26731-97349
ENSMUSG00000097450,Gm26893,8,2875,Gm26893-97450
ENSMUSG00000096286,Gm8266,2,1192,Gm8266-96286
ENSMUSG00000097853,Gm3532,3,584,Gm3532-97853
ENSMUSG00000097780,Gm26746,2,487,Gm26746-97780
ENSMUSG00000095295,Gm3488,10,2096,Gm3488-95295
ENSMUSG00000094578,Gm3187,10,783,Gm3187-94578
ENSMUSG00000095797,Gm8246,10,1758,Gm8246-95797
ENSMUSG00000094825,Gm3194,9,1813,Gm3194-94825
ENSMUSG00000096003,Gm3500,8,1955,Gm3500-96003
ENSMUSG00000106752,Gm3348,2,850,Gm3348-106752
ENSMUSG00000091713,Gm17126,2,523,Gm17126-91713
ENSMUSG00000096023,Gm3542,2,2063,Gm3542-96023
ENSMUSG00000091995,Gm3339,2,475,Gm3339-91995
ENSMUSG00000094929,Gm3526,3,785,Gm3526-94929
ENSMUSG00000097218,Gm26552,8,2875,Gm26552-97218
ENSMUSG00000090900,Gm3326,2,1043,Gm3326-90900
ENSMUSG00000079380,Gm8271,6,789,Gm8271-79380
ENSMUSG00000091404,Gm3140,2,481,Gm3140-91404
ENSMUSG00000095912,Gm3317,2,519,Gm3317-95912
ENSMUSG00000079378,Gm8279,9,1816,Gm8279-79378
ENSMUSG00000090636,Gm17069,2,490,Gm17069-90636
ENSMUSG00000095681,Gm8281,9,5758,Gm8281-95681
ENSMUSG00000096197,4930555G01Rik,4,609,4930555G01Rik-96197
ENSMUSG00000079383,Gm3298,11,781,Gm3298-79383
ENSMUSG00000090827,Gm8297,9,1818,Gm8297-90827
ENSMUSG00000093827,Gm10410,2,384,Gm10410-93827
ENSMUSG00000097278,Gm26650,8,2874,Gm26650-97278
ENSMUSG00000095196,Gm8305,2,1195,Gm8305-95196
ENSMUSG00000091185,Gm3278,3,803,Gm3278-91185
ENSMUSG00000094132,Gm3264,9,3820,Gm3264-94132
ENSMUSG00000091494,Gm3269,9,1758,Gm3269-91494
ENSMUSG00000090465,Gm3091,2,484,Gm3091-90465
ENSMUSG00000090539,Gm9602,9,2062,Gm9602-90539
ENSMUSG00000091221,Gm3084,2,598,Gm3084-91221
ENSMUSG00000094628,Gm3252,9,3863,Gm3252-94628
ENSMUSG00000091700,Gm7876,9,1992,Gm7876-91700
ENSMUSG00000090328,Gm17073,2,556,Gm17073-90328
ENSMUSG00000090872,Gm3239,10,781,Gm3239-90872
ENSMUSG00000094258,Gm8159,8,1817,Gm8159-94258
ENSMUSG00000097798,Gm26898,2,384,Gm26898-97798
ENSMUSG00000097822,Gm26655,8,2856,Gm26655-97822
ENSMUSG00000090598,Gm8164,2,1192,Gm8164-90598
ENSMUSG00000090472,Gm3047,9,822,Gm3047-90472
ENSMUSG00000091894,Gm3030,2,516,Gm3030-91894
ENSMUSG00000090865,Gm17074,3,556,Gm17074-90865
ENSMUSG00000079386,Gm3173,9,519,Gm3173-79386
ENSMUSG00000091148,Gm3182,8,1816,Gm3182-91148
ENSMUSG00000079392,Gm17170,4,316,Gm17170-79392
ENSMUSG00000091418,Gm3164,4,2630,Gm3164-91418
ENSMUSG00000095056,Gm3159,8,1816,Gm3159-95056
ENSMUSG00000092045,Gm17086,2,484,Gm17086-92045
ENSMUSG00000079388,2610042L04Rik,10,1886,2610042L04Rik-79388
ENSMUSG00000079389,Gm3149,11,1817,Gm3149-79389
ENSMUSG00000091368,Gm17085,2,502,Gm17085-91368
ENSMUSG00000091114,Gm3138,3,792,Gm3138-91114
ENSMUSG00000094072,Gm11105,2,478,Gm11105-94072
ENSMUSG00000079391,Gm2974,11,1990,Gm2974-79391
ENSMUSG00000090764,Gm3127,9,1816,Gm3127-90764
ENSMUSG00000090292,Gm17152,2,535,Gm17152-90292
ENSMUSG00000091563,Gm8108,10,2334,Gm8108-91563
ENSMUSG00000091022,Gm3115,10,803,Gm3115-91022
ENSMUSG00000091027,Gm11107,2,505,Gm11107-91027
ENSMUSG00000096775,Gm5796,2,1817,Gm5796-96775
ENSMUSG00000095686,Gm3099,8,2065,Gm3099-95686
ENSMUSG00000091672,Gm17129,3,505,Gm17129-91672
ENSMUSG00000091756,Gm3095,3,8628,Gm3095-91756
ENSMUSG00000096901,Gm3029,8,984,Gm3029-96901
ENSMUSG00000096218,Gm2916,3,1702,Gm2916-96218
ENSMUSG00000097127,Gm26886,8,2873,Gm26886-97127
ENSMUSG00000097594,Gm2907,2,1192,Gm2907-97594
ENSMUSG00000093887,Gm3033,10,542,Gm3033-93887
ENSMUSG00000096955,Gm26570,2,342,Gm26570-96955
ENSMUSG00000096793,Gm3002,9,2143,Gm3002-96793
ENSMUSG00000095469,Gm21965,2,384,Gm21965-95469
ENSMUSG00000096450,Gm2877,2,1204,Gm2877-96450
ENSMUSG00000096614,Gm2871,2,1204,Gm2871-96614
ENSMUSG00000090364,Gm3043,2,821,Gm3043-90364
ENSMUSG00000093891,Gm2866,2,481,Gm2866-93891
ENSMUSG00000079402,Gm3020,10,1933,Gm3020-79402
ENSMUSG00000095368,Gm3012,8,984,Gm3012-95368
ENSMUSG00000091010,Gm17107,2,553,Gm17107-91010
ENSMUSG00000095195,Gm3005,9,2643,Gm3005-95195
ENSMUSG00000094880,Gm11109,2,384,Gm11109-94880
ENSMUSG00000096905,Gm8324,2,1204,Gm8324-96905
ENSMUSG00000090578,Gm8323,2,1201,Gm8323-90578
ENSMUSG00000072739,Gm10408,5,1512,Gm10408-72739
ENSMUSG00000097382,Gm26817,2,339,Gm26817-97382
ENSMUSG00000096488,Gm10409,2,1933,Gm10409-96488
ENSMUSG00000095533,Gm10413,8,984,Gm10413-95533
ENSMUSG00000090318,Gm17223,2,481,Gm17223-90318
ENSMUSG00000096574,Gm2956,9,2836,Gm2956-96574
ENSMUSG00000079407,1700110I01Rik,10,3697,1700110I01Rik-79407
ENSMUSG00000091849,Gm17188,8,2878,Gm17188-91849
ENSMUSG00000096217,Gm4904,2,1195,Gm4904-96217
ENSMUSG00000096039,D830030K20Rik,9,2259,D830030K20Rik-96039
ENSMUSG00000095512,Gm17222,2,847,Gm17222-95512
ENSMUSG00000079409,Gm5795,9,1816,Gm5795-79409
ENSMUSG00000090684,Gm17221,2,481,Gm17221-90684
ENSMUSG00000071613,Gm10340,13,3114,Gm10340-71613
ENSMUSG00000091289,Gm17051,2,487,Gm17051-91289
ENSMUSG00000079410,Gm2897,5,1980,Gm2897-79410
ENSMUSG00000079101,Esd-ps,4,847,Esd-ps-79101
ENSMUSG00000090487,Gm2888,9,1758,Gm2888-90487
ENSMUSG00000114955,Gm48109,2,390,Gm48109-114955
ENSMUSG00000114272,Gm36704,2,1085,Gm36704-114272
ENSMUSG00000114630,Gm48105,2,2653,Gm48105-114630
ENSMUSG00000096709,Gm7352,2,1192,Gm7352-96709
ENSMUSG00000114947,Gm18577,2,1860,Gm18577-114947
ENSMUSG00000092036,Gm2244,3,1506,Gm2244-92036
ENSMUSG00000093979,Gm2237,9,2090,Gm2237-93979
ENSMUSG00000095024,Gm5458,9,997,Gm5458-95024
ENSMUSG00000114214,Gm41102,2,1649,Gm41102-114214
ENSMUSG00000068776,4930469B13Rik,8,427,4930469B13Rik-68776
ENSMUSG00000117083,Gm49800,2,186,Gm49800-117083
ENSMUSG00000114692,Gm48157,2,347,Gm48157-114692
ENSMUSG00000090660,Gm17030,2,393,Gm17030-90660
ENSMUSG00000114885,Gm7371,2,554,Gm7371-114885
ENSMUSG00000114199,Gm49341,2,330,Gm49341-114199
ENSMUSG00000120206,Gm29899,1,1393,Gm29899-120206
ENSMUSG00000021806,Nid2,5,5174,Nid2-21806
ENSMUSG00000021807,Rtraf,7,1927,Rtraf-21807
ENSMUSG00000114350,D14Ertd670e,2,565,D14Ertd670e-114350
ENSMUSG00000114436,Gm48283,2,1474,Gm48283-114436
ENSMUSG00000043004,Gng2,14,4390,Gng2-43004
ENSMUSG00000114498,Gm48339,2,446,Gm48339-114498
ENSMUSG00000045107,Saysd1,6,2511,Saysd1-45107
ENSMUSG00000120818,Gm56764,1,398,Gm56764-120818
ENSMUSG00000023243,Kcnk5,10,3404,Kcnk5-23243
ENSMUSG00000114523,Gm48394,2,253,Gm48394-114523
