ENSEMBL_gene,HGNC_symbol,a,b,HGNC_symbol_unique
ENSG00000275160,RPL7AP45,1,589,RPL7AP45-275160
ENSG00000277340,ENSG00000277340.1,1,298,ENSG00000277340.1-277340
ENSG00000276094,SNORA70,1,95,SNORA70-276094
ENSG00000276562,RN7SL565P,1,284,RN7SL565P-276562
ENSG00000288225,ENSG00000288225.1,1,319,ENSG00000288225.1-288225
ENSG00000278077,ENSG00000278077.1,1,211,ENSG00000278077.1-278077
ENSG00000278054,ENSG00000278054.1,1,211,ENSG00000278054.1-278054
ENSG00000276412,ENSG00000276412.2,2,1059,ENSG00000276412.2-276412
ENSG00000275239,FAM242F,4,1123,FAM242F-275239
ENSG00000278028,Y_RNA,1,112,Y_RNA-278028
ENSG00000274688,ENSG00000274688.1,1,217,ENSG00000274688.1-274688
ENSG00000278001,ENSG00000278001.1,1,415,ENSG00000278001.1-278001
ENSG00000275297,ENSG00000275297.1,1,1855,ENSG00000275297.1-275297
ENSG00000154529,CNTNAP3B,15,13220,CNTNAP3B-154529
ENSG00000237207,RBM17P3,2,1192,RBM17P3-237207
ENSG00000270909,ENSG00000270909.1,1,1809,ENSG00000270909.1-270909
ENSG00000273717,RN7SL343P,1,261,RN7SL343P-273717
ENSG00000185775,SPATA31A6,10,4312,SPATA31A6-185775
ENSG00000239986,ENSG00000239986.2,2,330,ENSG00000239986.2-239986
ENSG00000277260,FAM74A7,1,727,FAM74A7-277260
ENSG00000276277,ENSG00000276277.1,1,78,ENSG00000276277.1-276277
ENSG00000275649,ENSG00000275649.1,1,616,ENSG00000275649.1-275649
ENSG00000268234,FKBP4P6,1,1332,FKBP4P6-268234
ENSG00000277213,SDR42E1P2,1,481,SDR42E1P2-277213
ENSG00000234861,ATP5F1AP1,2,1321,ATP5F1AP1-234861
ENSG00000227353,RAB28P3,1,597,RAB28P3-227353
ENSG00000227924,RBPJP6,2,1431,RBPJP6-227924
ENSG00000237357,FAM88E,2,2579,FAM88E-237357
ENSG00000212952,ENSG00000212952.6,6,451,ENSG00000212952.6-212952
ENSG00000229311,ENSG00000229311.1,1,3614,ENSG00000229311.1-229311
ENSG00000204816,FGF7P5,5,291,FGF7P5-204816
ENSG00000230245,ENSG00000230245.2,2,352,ENSG00000230245.2-230245
ENSG00000216829,FGF7P4,6,295,FGF7P4-216829
ENSG00000233424,ENSG00000233424.2,2,3224,ENSG00000233424.2-233424
ENSG00000291170,ENSG00000291170.1,1,4746,ENSG00000291170.1-291170
ENSG00000287276,CNTNAP3P7,2,808,CNTNAP3P7-287276
ENSG00000204818,ADGRF5P2,4,1659,ADGRF5P2-204818
ENSG00000224537,MEP1AP4,1,1087,MEP1AP4-224537
ENSG00000291166,ENSG00000291166.1,1,7501,ENSG00000291166.1-291166
ENSG00000286793,ENSG00000286793.1,1,141,ENSG00000286793.1-286793
ENSG00000236816,ANKRD20A7P,5,4266,ANKRD20A7P-236816
ENSG00000238529,RNU6-599P,1,107,RNU6-599P-238529
ENSG00000273900,ENSG00000273900.1,1,228,ENSG00000273900.1-273900
ENSG00000275144,SNX18P5,1,868,SNX18P5-275144
ENSG00000230635,CYP4F60P,2,549,CYP4F60P-230635
ENSG00000229079,ENSG00000229079.1,1,787,ENSG00000229079.1-229079
ENSG00000213816,CNN2P4,3,904,CNN2P4-213816
ENSG00000276128,ENSG00000276128.2,2,5660,ENSG00000276128.2-276128
ENSG00000277737,ENSG00000277737.3,3,1042,ENSG00000277737.3-277737
ENSG00000291167,ENSG00000291167.1,1,1603,ENSG00000291167.1-291167
ENSG00000286506,ENSG00000286506.2,2,261,ENSG00000286506.2-286506
ENSG00000287800,ENSG00000287800.1,1,204,ENSG00000287800.1-287800
ENSG00000286916,ENSG00000286916.1,1,357,ENSG00000286916.1-286916
ENSG00000277598,ENSG00000277598.1,1,235,ENSG00000277598.1-277598
ENSG00000276581,SPATA31A5,3,4226,SPATA31A5-276581
ENSG00000275628,ENSG00000275628.2,2,2086,ENSG00000275628.2-275628
ENSG00000274516,FAM74A6,2,1814,FAM74A6-274516
ENSG00000276422,ENSG00000276422.2,2,1689,ENSG00000276422.2-276422
ENSG00000278485,ENSG00000278485.1,1,82,ENSG00000278485.1-278485
ENSG00000283541,ENSG00000283541.1,1,1518,ENSG00000283541.1-283541
ENSG00000276040,SPATA31A7,5,4956,SPATA31A7-276040
ENSG00000277412,ENSG00000277412.1,1,1988,ENSG00000277412.1-277412
ENSG00000276149,ENSG00000276149.1,1,370,ENSG00000276149.1-276149
ENSG00000274583,FAM74A4,1,1956,FAM74A4-274583
ENSG00000275676,ENSG00000275676.1,1,1126,ENSG00000275676.1-275676
ENSG00000283378,CNTNAP3C,1,1728,CNTNAP3C-283378
ENSG00000276522,RN7SL462P,1,261,RN7SL462P-276522
ENSG00000277109,ENSG00000277109.1,1,232,ENSG00000277109.1-277109
ENSG00000231248,FAM242D,3,759,FAM242D-231248
ENSG00000238933,Y_RNA,1,112,Y_RNA-238933
ENSG00000204814,ENSG00000204814.5,5,997,ENSG00000204814.5-204814
ENSG00000231454,ENSG00000231454.2,2,284,ENSG00000231454.2-231454
ENSG00000273940,RN7SL722P,1,284,RN7SL722P-273940
ENSG00000231527,FAM27C,7,15135,FAM27C-231527
ENSG00000235659,ENSG00000235659.1,1,439,ENSG00000235659.1-235659
ENSG00000223379,ENSG00000223379.1,1,492,ENSG00000223379.1-223379
ENSG00000238749,Y_RNA,1,112,Y_RNA-238749
ENSG00000229697,FAM242E,2,778,FAM242E-229697
ENSG00000276845,ENSG00000276845.1,1,219,ENSG00000276845.1-276845
ENSG00000284471,ENSG00000284471.1,1,4139,ENSG00000284471.1-284471
ENSG00000231995,RPL7AP76,2,601,RPL7AP76-231995
ENSG00000231212,ENSG00000231212.1,1,787,ENSG00000231212.1-231212
ENSG00000236450,ENSG00000236450.1,1,307,ENSG00000236450.1-236450
ENSG00000252133,SNORA70,1,95,SNORA70-252133
ENSG00000275230,RN7SL544P,1,284,RN7SL544P-275230
ENSG00000204802,FAM88C,3,2709,FAM88C-204802
ENSG00000291011,ENSG00000291011.1,1,2977,ENSG00000291011.1-291011
ENSG00000233651,ENSG00000233651.2,2,3325,ENSG00000233651.2-233651
ENSG00000226429,ENSG00000226429.2,2,309,ENSG00000226429.2-226429
ENSG00000227449,FGF7P6,9,293,FGF7P6-227449
ENSG00000224603,ENSG00000224603.1,1,379,ENSG00000224603.1-224603
ENSG00000232827,LINC01189,3,3858,LINC01189-232827
ENSG00000204801,FGF7P7,7,299,FGF7P7-204801
ENSG00000226007,FAM88F,3,2292,FAM88F-226007
ENSG00000278213,CNTNAP3P5,1,888,CNTNAP3P5-278213
ENSG00000234217,RBPJP7,2,1447,RBPJP7-234217
ENSG00000236825,RAB28P2,2,641,RAB28P2-236825
ENSG00000234451,ENSG00000234451.1,1,1075,ENSG00000234451.1-234451
ENSG00000241571,ATP5F1AP7,2,1279,ATP5F1AP7-241571
ENSG00000234276,SDR42E1P3,1,502,SDR42E1P3-234276
ENSG00000235256,FKBP4P7,1,1363,FKBP4P7-235256
ENSG00000288838,ENSG00000288838.1,1,1017,ENSG00000288838.1-288838
ENSG00000238113,LINC01410,7,4123,LINC01410-238113
ENSG00000287168,ENSG00000287168.3,3,1182,ENSG00000287168.3-287168
ENSG00000202474,RNA5SP283,1,119,RNA5SP283-202474
ENSG00000229422,ENSG00000229422.2,2,1164,ENSG00000229422.2-229422
ENSG00000184523,PTGER4P2,4,526,PTGER4P2-184523
ENSG00000237451,CDK2AP2P2,3,367,CDK2AP2P2-237451
ENSG00000234665,LERFS,9,6193,LERFS-234665
ENSG00000238245,MYO5BP2,2,1277,MYO5BP2-238245
ENSG00000227582,ADGRF5P1,2,1489,ADGRF5P1-227582
ENSG00000219693,FGF7P8,3,292,FGF7P8-219693
ENSG00000170161,FAM88B,7,2737,FAM88B-170161
ENSG00000273509,CNTNAP3P1,1,906,CNTNAP3P1-273509
ENSG00000244081,ENSG00000244081.1,1,397,ENSG00000244081.1-244081
ENSG00000198312,BMS1P9,4,885,BMS1P9-198312
ENSG00000290573,ENSG00000290573.1,1,5046,ENSG00000290573.1-290573
ENSG00000182021,ENSG00000182021.11,11,261,ENSG00000182021.11-182021
ENSG00000176115,AQP7P4,9,1042,AQP7P4-176115
ENSG00000290549,ENSG00000290549.1,1,1594,ENSG00000290549.1-290549
ENSG00000186466,AQP7P1,5,1045,AQP7P1-186466
ENSG00000228522,ENSG00000228522.3,3,348,ENSG00000228522.3-228522
ENSG00000290559,ENSG00000290559.1,1,786,ENSG00000290559.1-290559
ENSG00000237238,BMS1P10,4,1120,BMS1P10-237238
ENSG00000233555,RPL7AP46,2,581,RPL7AP46-233555
ENSG00000234042,ENSG00000234042.1,1,691,ENSG00000234042.1-234042
ENSG00000268951,CDRT15P7,1,578,CDRT15P7-268951
ENSG00000224267,ENSG00000224267.1,1,347,ENSG00000224267.1-224267
ENSG00000225360,ENSG00000225360.1,1,472,ENSG00000225360.1-225360
ENSG00000228656,MYO5BP3,1,1279,MYO5BP3-228656
ENSG00000226020,CDK2AP2P3,4,372,CDK2AP2P3-226020
ENSG00000239684,PTGER4P3,2,252,PTGER4P3-239684
ENSG00000225411,ENSG00000225411.3,3,3228,ENSG00000225411.3-225411
ENSG00000207277,RNA5SP284,1,118,RNA5SP284-207277
ENSG00000232815,DUX4L50,1,715,DUX4L50-232815
ENSG00000266017,MIR4477B,1,81,MIR4477B-266017
ENSG00000215548,FRG1JP,2,931,FRG1JP-215548
ENSG00000204790,ENSG00000204790.9,9,386,ENSG00000204790.9-204790
ENSG00000291012,FLJ43315,1,2521,FLJ43315-291012
ENSG00000288690,ENSG00000288690.3,3,493,ENSG00000288690.3-288690
ENSG00000288694,ENSG00000288694.2,2,2614,ENSG00000288694.2-288694
ENSG00000275068,U6,1,106,U6-275068
ENSG00000285580,ENSG00000285580.1,1,1535,ENSG00000285580.1-285580
ENSG00000290972,ANKRD20A5P,1,4131,ANKRD20A5P-290972
ENSG00000172014,ANKRD20A4P,14,4194,ANKRD20A4P-172014
ENSG00000238551,RNU6-1193P,1,107,RNU6-1193P-238551
ENSG00000289725,ENSG00000289725.1,1,6280,ENSG00000289725.1-289725
ENSG00000224185,SNX18P9,1,835,SNX18P9-224185
ENSG00000229156,ENSG00000229156.1,1,378,ENSG00000229156.1-229156
ENSG00000224106,CYP4F25P,1,520,CYP4F25P-224106
ENSG00000224762,ENSG00000224762.1,1,787,ENSG00000224762.1-224762
ENSG00000235832,CNN2P3,2,906,CNN2P3-235832
ENSG00000235310,GXYLT1P6,1,1187,GXYLT1P6-235310
ENSG00000277869,ENSG00000277869.1,1,229,ENSG00000277869.1-277869
ENSG00000181997,AQP7P2,8,1041,AQP7P2-181997
ENSG00000290586,ENSG00000290586.1,1,2599,ENSG00000290586.1-290586
ENSG00000176134,ENSG00000176134.6,6,324,ENSG00000176134.6-176134
ENSG00000225883,BMS1P11,2,885,BMS1P11-225883
ENSG00000235932,ENSG00000235932.2,2,353,ENSG00000235932.2-235932
ENSG00000156755,IGKV1OR-2,10,350,IGKV1OR-2-156755
ENSG00000271225,BNIP3P4,1,565,BNIP3P4-271225
ENSG00000197550,ENSG00000197550.3,3,3275,ENSG00000197550.3-197550
ENSG00000223602,ENSG00000223602.2,2,1403,ENSG00000223602.2-223602
ENSG00000206804,RNU6-1293P,1,107,RNU6-1293P-206804
ENSG00000290579,ENSG00000290579.1,1,1179,ENSG00000290579.1-290579
ENSG00000287988,ENSG00000287988.2,2,261,ENSG00000287988.2-287988
ENSG00000224599,BMS1P12,1,706,BMS1P12-224599
ENSG00000236252,ENSG00000236252.2,2,1263,ENSG00000236252.2-236252
ENSG00000267085,ENSG00000267085.1,1,256,ENSG00000267085.1-267085
ENSG00000204780,IGKV1OR9-1,5,284,IGKV1OR9-1-204780
ENSG00000204779,FOXD4L5,2,3109,FOXD4L5-204779
ENSG00000204778,ZNG1DP,4,655,ZNG1DP-204778
ENSG00000287329,ENSG00000287329.1,1,980,ENSG00000287329.1-287329
ENSG00000276723,Y_RNA,1,112,Y_RNA-276723
ENSG00000280286,FRG1KP,1,341,FRG1KP-280286
ENSG00000147996,ZNG1E,17,12673,ZNG1E-147996
ENSG00000184659,FOXD4L4,6,1251,FOXD4L4-184659
ENSG00000204776,IGKV1OR-3,6,348,IGKV1OR-3-204776
ENSG00000237904,ENSG00000237904.2,2,399,ENSG00000237904.2-237904
ENSG00000235893,ENSG00000235893.5,5,541,ENSG00000235893.5-235893
ENSG00000231701,BMS1P13,1,885,BMS1P13-231701
ENSG00000290938,ENSG00000290938.1,1,920,ENSG00000290938.1-290938
ENSG00000279955,ENSG00000279955.4,4,261,ENSG00000279955.4-279955
ENSG00000279688,AQP7P3,1,1041,AQP7P3-279688
ENSG00000274893,ENSG00000274893.1,1,2254,ENSG00000274893.1-274893
ENSG00000273668,ENSG00000273668.1,1,226,ENSG00000273668.1-273668
ENSG00000275026,GXYLT1P4,1,2197,GXYLT1P4-275026
ENSG00000278068,ENSG00000278068.1,1,906,ENSG00000278068.1-278068
ENSG00000278720,ENSG00000278720.1,1,697,ENSG00000278720.1-278720
ENSG00000290970,ENSG00000290970.1,1,7923,ENSG00000290970.1-290970
ENSG00000286945,ENSG00000286945.1,1,2606,ENSG00000286945.1-286945
ENSG00000274628,CYP4F59P,6,433,CYP4F59P-274628
ENSG00000229146,SNX18P4,2,838,SNX18P4-229146
ENSG00000276203,ANKRD20A3P,7,4230,ANKRD20A3P-276203
ENSG00000276257,ENSG00000276257.1,1,228,ENSG00000276257.1-276257
ENSG00000290971,ENSG00000290971.1,1,5696,ENSG00000290971.1-290971
ENSG00000275030,RNU6-538P,1,107,RNU6-538P-275030
ENSG00000284611,ENSG00000284611.1,1,1095,ENSG00000284611.1-284611
ENSG00000284658,ENSG00000284658.1,1,310,ENSG00000284658.1-284658
ENSG00000233765,CDRT15P12,1,635,CDRT15P12-233765
ENSG00000274181,RBPJP2,1,1444,RBPJP2-274181
ENSG00000276894,RAB28P4,1,665,RAB28P4-276894
ENSG00000277297,ATP5F1AP10,1,1603,ATP5F1AP10-277297
ENSG00000273849,SDR42E1P4,1,481,SDR42E1P4-273849
ENSG00000276457,FKBP4P8,1,1369,FKBP4P8-276457
ENSG00000274349,ZNF658,5,4834,ZNF658-274349
ENSG00000277490,ENSG00000277490.1,1,487,ENSG00000277490.1-277490
ENSG00000277350,ENSG00000277350.2,2,1627,ENSG00000277350.2-277350
ENSG00000276039,ENSG00000276039.1,1,78,ENSG00000276039.1-276039
ENSG00000274355,FAM74A3,1,472,FAM74A3-274355
ENSG00000276348,ENSG00000276348.1,1,1988,ENSG00000276348.1-276348
ENSG00000274820,ENSG00000274820.1,1,403,ENSG00000274820.1-274820
ENSG00000275969,SPATA31A3,3,4223,SPATA31A3-275969
ENSG00000276386,CNTNAP3P2,1,3861,CNTNAP3P2-276386
ENSG00000274852,RN7SL422P,1,261,RN7SL422P-274852
ENSG00000277575,ENSG00000277575.1,1,944,ENSG00000277575.1-277575
ENSG00000273999,RBM17P2,1,1405,RBM17P2-273999
ENSG00000276204,ENSG00000276204.1,1,1198,ENSG00000276204.1-276204
ENSG00000276898,ENSG00000276898.1,1,800,ENSG00000276898.1-276898
ENSG00000275904,Y_RNA,1,112,Y_RNA-275904
ENSG00000274026,FAM27E3,2,1593,FAM27E3-274026
ENSG00000278763,FAM27B,1,213,FAM27B-278763
ENSG00000275493,ENSG00000275493.2,2,342,ENSG00000275493.2-275493
ENSG00000274098,RN7SL787P,1,284,RN7SL787P-274098
ENSG00000278010,SNORA70,1,95,SNORA70-278010
ENSG00000277618,ENSG00000277618.1,1,280,ENSG00000277618.1-277618
ENSG00000260691,ANKRD20A1,8,7230,ANKRD20A1-260691
ENSG00000278551,RNU6-368P,1,107,RNU6-368P-278551
ENSG00000226904,ENSG00000226904.1,1,340,ENSG00000226904.1-226904
ENSG00000196873,ZNG1C,16,11966,ZNG1C-196873
ENSG00000279706,ENSG00000279706.1,1,1188,ENSG00000279706.1-279706
ENSG00000187559,FOXD4L3,6,2218,FOXD4L3-187559
ENSG00000234394,LINC03025,8,5282,LINC03025-234394
ENSG00000225337,ENSG00000225337.1,1,416,ENSG00000225337.1-225337
ENSG00000154330,PGM5,13,7714,PGM5-154330
ENSG00000224958,PGM5-AS1,6,2355,PGM5-AS1-224958
ENSG00000233178,ENSG00000233178.7,7,4007,ENSG00000233178.7-233178
ENSG00000229019,ENSG00000229019.1,1,905,ENSG00000229019.1-229019
ENSG00000181778,TMEM252,5,1261,TMEM252-181778
ENSG00000226337,TMEM252-DT,3,1739,TMEM252-DT-226337
ENSG00000234506,LINC01506,7,1395,LINC01506-234506
ENSG00000224025,ENSG00000224025.2,2,2860,ENSG00000224025.2-224025
ENSG00000107242,PIP5K1B,20,5092,PIP5K1B-107242
ENSG00000187866,PABIR1,10,5502,PABIR1-187866
ENSG00000236998,ENSG00000236998.2,2,1248,ENSG00000236998.2-236998
ENSG00000236733,ENSG00000236733.1,1,516,ENSG00000236733.1-236733
ENSG00000207000,RNU6-820P,1,107,RNU6-820P-207000
ENSG00000288771,ENSG00000288771.2,2,754,ENSG00000288771.2-288771
ENSG00000165059,PRKACG,8,1610,PRKACG-165059
ENSG00000285130,ENSG00000285130.2,2,8714,ENSG00000285130.2-285130
ENSG00000165060,FXN,15,7261,FXN-165060
ENSG00000270236,ENSG00000270236.1,1,292,ENSG00000270236.1-270236
ENSG00000119139,TJP2,21,15243,TJP2-119139
ENSG00000278910,BANCR,5,1068,BANCR-278910
ENSG00000135063,ENTREP1,20,9559,ENTREP1-135063
ENSG00000107282,APBA1,9,11644,APBA1-107282
ENSG00000243888,ENSG00000243888.1,1,398,ENSG00000243888.1-243888
ENSG00000229312,ENSG00000229312.2,2,442,ENSG00000229312.2-229312
ENSG00000261447,ENSG00000261447.1,1,965,ENSG00000261447.1-261447
ENSG00000188647,PTAR1,13,12252,PTAR1-188647
ENSG00000225626,CFAP95-DT,4,2095,CFAP95-DT-225626
ENSG00000204711,CFAP95,9,1250,CFAP95-204711
ENSG00000241174,RN7SL570P,3,292,RN7SL570P-241174
ENSG00000204706,MAMDC2-AS1,14,9862,MAMDC2-AS1-204706
ENSG00000165072,MAMDC2,10,3589,MAMDC2-165072
ENSG00000222465,RNU2-5P,1,180,RNU2-5P-222465
ENSG00000268364,SMC5-DT,3,2419,SMC5-DT-268364
ENSG00000236801,RPL24P8,1,474,RPL24P8-236801
ENSG00000198887,SMC5,9,6606,SMC5-198887
ENSG00000274421,ENSG00000274421.1,1,1246,ENSG00000274421.1-274421
ENSG00000239180,Y_RNA,1,95,Y_RNA-239180
ENSG00000119138,KLF9,5,5201,KLF9-119138
ENSG00000289159,ENSG00000289159.2,2,1218,ENSG00000289159.2-289159
ENSG00000083067,TRPM3,26,22241,TRPM3-83067
ENSG00000272232,RN7SL726P,2,299,RN7SL726P-272232
ENSG00000232086,ENSG00000232086.1,1,337,ENSG00000232086.1-232086
ENSG00000223966,ENSG00000223966.1,1,337,ENSG00000223966.1-223966
ENSG00000207935,MIR204,3,110,MIR204-207935
ENSG00000224437,PIGUP1,2,505,PIGUP1-224437
ENSG00000289163,ENSG00000289163.1,1,1728,ENSG00000289163.1-289163
ENSG00000229814,RPL35AP21,1,333,RPL35AP21-229814
ENSG00000135048,CEMIP2,14,9254,CEMIP2-135048
ENSG00000271166,ENSG00000271166.1,1,544,ENSG00000271166.1-271166
ENSG00000107362,ABHD17B,14,3221,ABHD17B-107362
ENSG00000200922,Y_RNA,1,96,Y_RNA-200922
ENSG00000155621,C9orf85,15,4973,C9orf85-155621
ENSG00000236060,HSPB1P1,2,256,HSPB1P1-236060
ENSG00000204669,C9orf57,11,1757,C9orf57-204669
ENSG00000286823,ENSG00000286823.1,1,1258,ENSG00000286823.1-286823
ENSG00000224820,BTF3P4,2,495,BTF3P4-224820
ENSG00000119125,GDA,17,7904,GDA-119125
ENSG00000235523,ENSG00000235523.1,1,361,ENSG00000235523.1-235523
ENSG00000233933,ENSG00000233933.2,2,423,ENSG00000233933.2-233933
ENSG00000252428,RNA5SP285,1,119,RNA5SP285-252428
ENSG00000225434,LINC01504,5,4916,LINC01504-225434
ENSG00000107372,ZFAND5,13,7065,ZFAND5-107372
ENSG00000288865,ENSG00000288865.1,1,739,ENSG00000288865.1-288865
ENSG00000230003,ENSG00000230003.2,2,216,ENSG00000230003.2-230003
ENSG00000225947,ENSG00000225947.1,1,392,ENSG00000225947.1-225947
ENSG00000165091,TMC1,18,8712,TMC1-165091
ENSG00000289993,ENSG00000289993.1,1,495,ENSG00000289993.1-289993
ENSG00000236862,RPS20P24,1,361,RPS20P24-236862
ENSG00000229753,RPS27AP15,1,466,RPS27AP15-229753
ENSG00000236849,LINC01474,6,1264,LINC01474-236849
ENSG00000165092,ALDH1A1,13,2840,ALDH1A1-165092
ENSG00000228024,CYP1D1P,1,1433,CYP1D1P-228024
ENSG00000135046,ANXA1,14,4453,ANXA1-135046
ENSG00000221844,DPP3P2,2,1696,DPP3P2-221844
ENSG00000286840,ENSG00000286840.1,1,912,ENSG00000286840.1-286840
ENSG00000232590,ENSG00000232590.1,1,624,ENSG00000232590.1-232590
ENSG00000236701,ENSG00000236701.3,3,1012,ENSG00000236701.3-236701
ENSG00000212454,RNA5SP286,1,106,RNA5SP286-212454
ENSG00000223368,ENSG00000223368.2,2,614,ENSG00000223368.2-223368
ENSG00000227809,ENSG00000227809.2,2,2556,ENSG00000227809.2-227809
ENSG00000224825,RORB-AS1,2,1178,RORB-AS1-224825
ENSG00000198963,RORB,11,9621,RORB-198963
ENSG00000286944,ENSG00000286944.1,1,3583,ENSG00000286944.1-286944
ENSG00000119121,TRPM6,22,9193,TRPM6-119121
ENSG00000202217,RN7SKP47,1,328,RN7SKP47-202217
ENSG00000270954,RPSAP75,1,301,RPSAP75-270954
ENSG00000252758,RNU6-445P,1,107,RNU6-445P-252758
ENSG00000224297,ENSG00000224297.2,2,521,ENSG00000224297.2-224297
ENSG00000135045,C9orf40,7,2351,C9orf40-135045
ENSG00000203321,CARNMT1-AS1,2,719,CARNMT1-AS1-203321
ENSG00000156017,CARNMT1,13,4840,CARNMT1-156017
ENSG00000229587,ENSG00000229587.2,2,670,ENSG00000229587.2-229587
ENSG00000278040,ENSG00000278040.1,1,168,ENSG00000278040.1-278040
ENSG00000106733,NMRK1,21,3865,NMRK1-106733
ENSG00000134996,OSTF1,12,1348,OSTF1-134996
ENSG00000200041,Y_RNA,1,102,Y_RNA-200041
ENSG00000212316,RNU6-1228P,1,107,RNU6-1228P-212316
ENSG00000235707,ENSG00000235707.2,2,1104,ENSG00000235707.2-235707
ENSG00000236376,ENSG00000236376.1,1,458,ENSG00000236376.1-236376
ENSG00000234644,OTX2P1,2,354,OTX2P1-234644
ENSG00000099139,PCSK5,14,13341,PCSK5-99139
ENSG00000231137,RBM22P5,1,1277,RBM22P5-231137
ENSG00000135002,RFK,12,3868,RFK-135002
ENSG00000234618,RPSAP9,1,888,RPSAP9-234618
ENSG00000187210,GCNT1,14,9251,GCNT1-187210
ENSG00000233814,H3P32,1,339,H3P32-233814
ENSG00000219149,PPIAP87,4,490,PPIAP87-219149
ENSG00000106772,PRUNE2,19,14683,PRUNE2-106772
ENSG00000225937,PCA3,3,14176,PCA3-225937
ENSG00000274326,ENSG00000274326.1,1,261,ENSG00000274326.1-274326
ENSG00000277320,ENSG00000277320.1,1,409,ENSG00000277320.1-277320
ENSG00000286332,ENSG00000286332.1,1,3138,ENSG00000286332.1-286332
ENSG00000230335,DNAJB5P1,1,806,DNAJB5P1-230335
ENSG00000236604,LYPLA2P3,1,576,LYPLA2P3-236604
ENSG00000229857,ENSG00000229857.1,1,732,ENSG00000229857.1-229857
ENSG00000204612,FOXB2,1,1299,FOXB2-204612
ENSG00000232851,ATP5MFP3,3,258,ATP5MFP3-232851
ENSG00000233526,RFC5P1,1,874,RFC5P1-233526
ENSG00000232998,VPS13A-AS1,3,701,VPS13A-AS1-232998
ENSG00000197969,VPS13A,14,20100,VPS13A-197969
ENSG00000156049,GNA14,7,2736,GNA14-156049
ENSG00000231373,GNA14-AS1,1,605,GNA14-AS1-231373
ENSG00000228248,NUTF2P3,1,384,NUTF2P3-228248
ENSG00000201711,RNU6-1303P,1,107,RNU6-1303P-201711
ENSG00000156052,GNAQ,11,6972,GNAQ-156052
ENSG00000233457,ENSG00000233457.1,1,662,ENSG00000233457.1-233457
ENSG00000222452,RN7SKP59,1,314,RN7SKP59-222452
ENSG00000233947,ASS1P3,1,1250,ASS1P3-233947
ENSG00000228781,RPL21P84,1,480,RPL21P84-228781
ENSG00000234819,ENSG00000234819.1,1,238,ENSG00000234819.1-234819
ENSG00000289440,ENSG00000289440.1,1,1190,ENSG00000289440.1-289440
ENSG00000148019,CEP78,14,14355,CEP78-148019
ENSG00000135069,PSAT1,14,2206,PSAT1-135069
ENSG00000270627,ENSG00000270627.1,1,382,ENSG00000270627.1-270627
ENSG00000237257,MTND2P8,1,1025,MTND2P8-237257
ENSG00000226234,KRT18P24,2,1156,KRT18P24-226234
ENSG00000260995,ENSG00000260995.3,3,2908,ENSG00000260995.3-260995
ENSG00000186940,CHCHD2P9,6,456,CHCHD2P9-186940
ENSG00000233086,LNCARSR,8,4273,LNCARSR-233086
ENSG00000106829,TLE4,21,8276,TLE4-106829
ENSG00000270691,ENSG00000270691.2,2,797,ENSG00000270691.2-270691
ENSG00000238002,NPAP1P6,3,3857,NPAP1P6-238002
ENSG00000232494,ENSG00000232494.2,2,2244,ENSG00000232494.2-232494
ENSG00000260564,ENSG00000260564.2,2,3360,ENSG00000260564.2-260564
ENSG00000279715,ENSG00000279715.1,1,2468,ENSG00000279715.1-279715
ENSG00000280366,ENSG00000280366.1,1,586,ENSG00000280366.1-280366
ENSG00000230945,LINC01507,1,446,LINC01507-230945
ENSG00000236521,NPAP1P4,1,3310,NPAP1P4-236521
ENSG00000232981,MTCO1P51,1,1060,MTCO1P51-232981
ENSG00000225901,MTND2P9,1,931,MTND2P9-225901
ENSG00000234637,RPS19P6,1,433,RPS19P6-234637
ENSG00000226798,ENSG00000226798.1,1,791,ENSG00000226798.1-226798
ENSG00000228375,RPS20P25,1,352,RPS20P25-228375
ENSG00000237072,ENSG00000237072.1,1,530,ENSG00000237072.1-237072
ENSG00000196781,TLE1,16,5257,TLE1-196781
ENSG00000233926,TLE1-DT,2,3331,TLE1-DT-233926
ENSG00000207206,RNU6-1035P,1,107,RNU6-1035P-207206
ENSG00000252167,RNA5SP287,1,103,RNA5SP287-252167
ENSG00000200969,ENSG00000200969.1,1,68,ENSG00000200969.1-200969
ENSG00000291172,SPATA31D5P,1,4863,SPATA31D5P-291172
ENSG00000240632,SPATA31D5P,7,4784,SPATA31D5P-240632
ENSG00000230846,ENSG00000230846.1,1,465,ENSG00000230846.1-230846
ENSG00000189357,SPATA31D4,9,4923,SPATA31D4-189357
ENSG00000267559,ENSG00000267559.5,5,2208,ENSG00000267559.5-267559
ENSG00000186788,SPATA31D3,14,4926,SPATA31D3-186788
ENSG00000237770,SPATA31D2P,2,4388,SPATA31D2P-237770
ENSG00000290551,ENSG00000290551.1,1,4429,ENSG00000290551.1-290551
ENSG00000214929,SPATA31D1,4,5155,SPATA31D1-214929
ENSG00000231649,SPATA31B1P,3,4016,SPATA31B1P-231649
ENSG00000230360,DDX10P2,1,2614,DDX10P2-230360
ENSG00000235377,ENSG00000235377.1,1,881,ENSG00000235377.1-235377
ENSG00000225085,ENSG00000225085.1,1,455,ENSG00000225085.1-225085
ENSG00000228046,MTCO3P40,2,676,MTCO3P40-228046
ENSG00000228430,ENSG00000228430.10,10,95,ENSG00000228430.10-228430
